Unnamed: 0,Arm09_101,Arm09_102,Arm09_103,Arm09_104,Arm09_105,Arm09_106,Arm09_107
Arm09_101,0.9166666666666666,0.0011210762331838565,0.0011210762331838565,0.0011210762331838565,0.0011210762331838565,0.0011210762331838565,0.0011210762331838565
Arm09_102,0.0011210762331838565,0.9166666666666666,0.0011210762331838565,0.0011210762331838565,0.0011210762331838565,0.0011210762331838565,0.0011210762331838565
Arm09_103,0.0011210762331838565,0.0011210762331838565,0.9166666666666666,0.012195121951219514,0.0011210762331838565,0.0011210762331838565,0.0011210762331838565
Arm09_104,0.0011210762331838565,0.0011210762331838565,0.1,0.9166666666666666,0.0011210762331838565,0.012195121951219514,0.0011210762331838565
Arm09_105,0.0011210762331838565,0.0011210762331838565,0.0011210762331838565,0.0011210762331838565,0.9166666666666666,0.0011210762331838565,0.0011210762331838565
Arm09_106,0.0011210762331838565,0.0011210762331838565,0.0011210762331838565,0.1,0.0011210762331838565,0.9166666666666666,0.0011210762331838565
Arm09_107,0.0011210762331838565,0.0011210762331838565,0.0011210762331838565,0.0011210762331838565,0.0011210762331838565,0.0011210762331838565,0.9166666666666666
