Unnamed: 0,Armo03_101,Armo03_102,Armo03_103,Armo03_104
Armo03_101,0.9166666666666666,0.0011210762331838565,0.0011210762331838565,0.0011210762331838565
Armo03_102,0.0011210762331838565,0.9166666666666666,0.0011210762331838565,0.0011210762331838565
Armo03_103,0.0011210762331838565,0.0011210762331838565,0.9166666666666666,0.0011210762331838565
Armo03_104,0.0011210762331838565,0.0011210762331838565,0.0011210762331838565,0.9166666666666666
