MSCB01	1	1	1	0	155	155	0	24	24	0
MSCB02	27	237	237	0	241	241	0	285	285	0
MSCB03	0	0	0	0	531	18	513	205	174	31
MSCB04	6	32	32	0	32	32	0	34	34	0
MSCB05	26	250	12	238	256	12	244	293	15	278
MSCB06	10	165	165	0	165	165	0	166	166	0
MSCB07	0	0	0	0	0	0	0	6	2	4
MSCB08	0	0	0	0	612	609	3	596	596	0
MSCB09	8	60	60	0	136	132	4	69	69	0
MSCB10	48	579	579	0	612	609	3	596	596	0
MSCB11	0	0	0	0	53	53	0	674	56	618
MSCB12	15	248	247	1	253	250	3	248	247	1
MSCB13	5	39	39	0	109	109	0	39	39	0
MSCB14	46	658	658	0	1205	1205	0	662	660	2
MSCB15	3	20	20	0	30	30	0	31	31	0
MSCB16	3	6	6	0	7	7	0	155	155	0
MSCB17	23	257	257	0	431	431	0	270	270	0
MSCB18	5	61	61	0	63	63	0	225	224	1
MSCB19	8	38	27	11	205	31	174	531	513	18
MSCB20	51	1556	1556	0	1559	1559	0	1558	1558	0
MSCB21	47	588	588	0	594	594	0	588	588	0
MSCB22	3	14	14	0	80	80	0	20	20	0
MSCB23	0	0	0	0	3	3	0	133	133	0
MSCB24	24	152	152	0	193	193	0	165	165	0
MSCB25	1	1	1	0	674	618	56	8	8	0
MSCB26	28	561	561	0	562	562	0	711	711	0
MSCB27	14	113	113	0	242	241	1	217	217	0
MSCB28	92	527	527	0	533	533	0	565	564	1
MSCB29	0	0	0	0	1	0	1	144	144	0
MSCB30	0	0	0	0	53	53	0	674	56	618
MSCB31	3	83	83	0	100	99	1	602	602	0
MSCB32	5	30	30	0	31	31	0	30	30	0
MSCB33	0	0	0	0	296	295	1	158	158	0
MSCB34	18	441	441	0	443	443	0	482	482	0
MSCB35	0	0	0	0	292	277	15	256	244	12
MSCB36	157	1818	1818	0	1825	1825	0	1824	1824	0
MSCB37	18	155	155	0	296	295	1	158	158	0
MSCB38	14	112	112	0	113	113	0	147	147	0
