Arm01	17	118	118	0	125	125	0	127	127	0
Arm02	23	136	136	0	142	142	0	142	142	0
Arm03	3	31	31	0	64	64	0	37	37	0
Arm04	76	611	611	0	803	803	0	690	690	0
Arm05	97	765	765	0	766	766	0	766	766	0
Arm06	7	51	51	0	55	55	0	53	53	0
Arm07	5	14	14	0	15	15	0	26	26	0
Arm08	39	420	420	0	431	431	0	426	425	1
Arm09	5	25	25	0	26	26	0	54	54	0
Arm10	81	792	792	0	874	874	0	1032	1031	1
Arm11	77	739	739	0	742	742	0	740	739	1
Armo01	83	402	402	0	409	409	0	410	409	1
Armo02	0	0	0	0	0	0	0	2	2	0
Armo03	51	245	245	0	248	248	0	247	247	0
Am-AG-1	147	1174	1174	0	1188	1188	0	1217	1217	0
Am-AG-10	37	396	396	0	433	433	0	436	435	1
Am-AG-10	37	396	396	0	433	433	0	436	435	1
Am-AG-4B	104	845	844	1	906	904	2	982	981	1
Am-AG-11	142	939	939	0	1153	1153	0	991	990	1
Am-CT-5	3	3	3	0	9	9	0	45	45	0
Am-ATC-3	72	467	467	0	474	474	0	473	473	0
Am-CT-2	9	18	18	0	19	19	0	20	20	0
Am-AG-2B	187	1278	1278	0	1311	1311	0	1285	1285	0
Am-ATC-2	1	2	2	0	4	4	0	360	360	0
