Arm01	5	17	17	0	103	103	0	17	17	0
Arm02	115	1275	1274	1	1287	1286	1	1277	1276	1
Arm03	8	56	56	0	526	526	0	67	67	0
Arm04	4	6	6	0	15	15	0	6	6	0
Arm05	40	482	482	0	483	483	0	484	484	0
Arm06	33	325	325	0	333	333	0	334	334	0
Arm07	0	0	0	0	0	0	0	0	0	0
Arm08	1	6	6	0	7	6	1	6	6	0
Arm09	55	364	364	0	371	370	1	622	622	0
Arm10	69	1297	1297	0	1308	1307	1	1327	1327	0
Arm11	61	507	506	1	510	508	2	508	506	2
Armo01	4	18	18	0	19	19	0	18	18	0
Armo02	0	0	0	0	1	1	0	373	373	0
Armo03	140	1179	1179	0	1184	1184	0	1269	1269	0
Am-AG-1	177	1345	1345	0	1368	1367	1	1351	1351	0
Am-AG-10	113	1235	1235	0	1275	1275	0	1274	1271	3
Am-AG-10	113	1235	1235	0	1275	1275	0	1274	1271	3
Am-AG-4B	144	1408	1408	0	1445	1444	1	1417	1417	0
Am-AG-11	269	2082	2082	0	2107	2107	0	2101	2097	4
Am-CT-5	0	0	0	0	3	2	1	0	0	0
Am-ATC-3	153	1763	1763	0	2452	2451	1	1799	1798	1
Am-CT-2	112	697	697	0	706	706	0	700	700	0
Am-AG-2B	1	1	1	0	169	168	1	780	780	0
Am-ATC-2	3	7	7	0	7	7	0	1049	1045	4
