Arm01	73	970	970	0	1365	1364	1	1114	1114	0
Arm02	92	904	904	0	999	999	0	1118	1117	1
Arm03	2	6	6	0	754	754	0	14	14	0
Arm04	69	641	641	0	1331	1330	1	696	696	0
Arm05	73	956	956	0	957	957	0	961	961	0
Arm06	8	79	79	0	142	142	0	86	86	0
Arm07	2	19	19	0	19	19	0	20	20	0
Arm08	53	1129	1129	0	1132	1132	0	1134	1134	0
Arm09	1	1	1	0	4	4	0	490	490	0
Arm10	5	28	28	0	34	33	1	666	666	0
Arm11	129	1301	1301	0	1316	1315	1	1304	1304	0
Armo01	83	891	891	0	905	905	0	899	897	2
Armo02	0	0	0	0	0	0	0	504	504	0
Armo03	5	18	18	0	18	18	0	72	72	0
Am-AG-1	84	775	775	0	780	780	0	788	788	0
Am-AG-10	52	390	390	0	402	401	1	400	396	4
Am-AG-10	52	390	390	0	402	401	1	400	396	4
Am-AG-4B	54	549	549	0	560	558	2	566	566	0
Am-AG-11	24	73	73	0	96	96	0	83	83	0
Am-CT-5	23	245	245	0	255	255	0	248	248	0
Am-ATC-3	131	2020	2020	0	2122	2121	1	2030	2030	0
Am-CT-2	146	949	949	0	962	962	0	968	968	0
Am-AG-2B	5	14	14	0	464	464	0	453	453	0
Am-ATC-2	2	4	4	0	7	7	0	1388	1388	0
