MSCB01	0	0	0	0	0	0	0	1	1	0
MSCB02	1	1	1	0	1	1	0	1	1	0
MSCB03	0	0	0	0	0	0	0	1	0	1
MSCB04	0	0	0	0	0	0	0	0	0	0
MSCB05	3	5	3	2	5	3	2	6	3	3
MSCB06	1	1	1	0	1	1	0	1	1	0
MSCB07	0	0	0	0	0	0	0	0	0	0
MSCB08	0	0	0	0	1	1	0	0	0	0
MSCB09	0	0	0	0	0	0	0	0	0	0
MSCB10	0	0	0	0	1	1	0	0	0	0
MSCB11	0	0	0	0	0	0	0	0	0	0
MSCB12	1	1	1	0	1	1	0	1	1	0
MSCB13	0	0	0	0	0	0	0	0	0	0
MSCB14	2	4	4	0	5	5	0	4	4	0
MSCB15	1	1	1	0	1	1	0	1	1	0
MSCB16	0	0	0	0	0	0	0	1	1	0
MSCB17	1	1	1	0	3	3	0	1	1	0
MSCB18	0	0	0	0	0	0	0	1	1	0
MSCB19	0	0	0	0	1	1	0	0	0	0
MSCB20	1	2	2	0	2	2	0	2	2	0
MSCB21	2	3	3	0	3	3	0	3	3	0
MSCB22	0	0	0	0	0	0	0	0	0	0
MSCB23	0	0	0	0	0	0	0	0	0	0
MSCB24	0	0	0	0	2	2	0	0	0	0
MSCB25	0	0	0	0	0	0	0	0	0	0
MSCB26	2	3	3	0	3	3	0	3	3	0
MSCB27	0	0	0	0	0	0	0	0	0	0
MSCB28	1	1	1	0	1	1	0	1	1	0
MSCB29	0	0	0	0	0	0	0	0	0	0
MSCB30	0	0	0	0	0	0	0	0	0	0
MSCB31	0	0	0	0	0	0	0	4	4	0
MSCB32	1	1	1	0	1	1	0	1	1	0
MSCB33	0	0	0	0	1	1	0	1	1	0
MSCB34	1	1	1	0	1	1	0	2	2	0
MSCB35	0	0	0	0	6	3	3	5	2	3
MSCB36	1	6	6	0	6	6	0	6	6	0
MSCB37	1	1	1	0	1	1	0	1	1	0
MSCB38	1	1	1	0	1	1	0	2	2	0
