Arm01	20	214	214	0	242	242	0	247	247	0
Arm02	26	258	258	0	286	286	0	277	277	0
Arm03	3	34	34	0	110	110	0	36	36	0
Arm04	22	145	145	0	363	363	0	174	174	0
Arm05	6	48	48	0	49	49	0	49	49	0
Arm06	6	17	17	0	25	25	0	22	22	0
Arm07	0	0	0	0	0	0	0	0	0	0
Arm08	4	32	32	0	33	33	0	33	33	0
Arm09	2	18	18	0	20	19	1	87	87	0
Arm10	225	3515	3515	0	3619	3619	0	3789	3789	0
Arm11	54	491	491	0	493	492	1	492	492	0
Armo01	3	3	3	0	3	3	0	3	3	0
Armo02	1	1	1	0	1	1	0	17	17	0
Armo03	19	99	99	0	103	103	0	104	104	0
Am-AG-1	129	1010	1010	0	1014	1014	0	1010	1010	0
Am-AG-10	7	69	69	0	69	69	0	151	148	3
Am-AG-10	7	69	69	0	69	69	0	151	148	3
Am-AG-4B	38	210	210	0	298	296	2	211	211	0
Am-AG-11	43	355	355	0	356	356	0	403	401	2
Am-CT-5	1	1	1	0	1	1	0	1	1	0
Am-ATC-3	130	1052	1052	0	1056	1056	0	1235	1235	0
Am-CT-2	149	936	936	0	949	949	0	951	951	0
Am-AG-2B	4	17	17	0	28	28	0	924	924	0
Am-ATC-2	0	0	0	0	1	1	0	1	0	1
