Arm01	2	3	0	3	4	0	4	6	0	6
Arm02	0	0	0	0	1	1	0	21	0	21
Arm03	0	0	0	0	19	1	18	0	0	0
Arm04	1	1	0	1	7	2	5	2	0	2
Arm05	0	0	0	0	0	0	0	0	0	0
Arm06	0	0	0	0	1	0	1	0	0	0
Arm07	0	0	0	0	0	0	0	73	0	73
Arm08	0	0	0	0	73	0	73	0	0	0
Arm09	0	0	0	0	1	0	1	16	0	16
Arm10	90	1237	0	1237	1244	0	1244	1245	0	1245
Arm11	3	31	0	31	33	0	33	32	0	32
Armo01	2	12	0	12	12	0	12	13	0	13
Armo02	0	0	0	0	2	1	1	3	0	3
Armo03	0	0	0	0	23	2	21	0	0	0
Am-AG-1	212	1616	0	1616	1852	0	1852	3438	6	3432
Am-AG-10	47	327	0	327	367	0	367	787	0	787
Am-AG-10	47	327	0	327	367	0	367	787	0	787
Am-AG-4B	152	1697	0	1697	2556	0	2556	1836	7	1829
Am-AG-11	123	1063	0	1063	3435	0	3435	2538	20	2518
Am-CT-5	1	1	0	1	6	0	6	111	0	111
Am-ATC-3	56	455	0	455	461	0	461	488	0	488
Am-CT-2	81	408	0	408	409	0	409	422	0	422
Am-AG-2B	1	1	0	1	8	0	8	249	0	249
Am-ATC-2	0	0	0	0	1	0	1	42	8	34
