Arm01	90	844	844	0	1026	1026	0	1011	1010	1
Arm02	130	1221	1221	0	1348	1348	0	1319	1319	0
Arm03	4	19	19	0	278	278	0	23	23	0
Arm04	138	929	929	0	1110	1109	1	1104	1104	0
Arm05	117	1164	1164	0	1166	1166	0	1171	1171	0
Arm06	2	16	16	0	24	24	0	17	17	0
Arm07	2	3	3	0	4	4	0	27	27	0
Arm08	25	236	236	0	260	260	0	237	237	0
Arm09	3	9	9	0	9	9	0	217	217	0
Arm10	142	1489	1488	1	1735	1734	1	1763	1762	1
Arm11	139	1277	1277	0	1288	1288	0	1277	1277	0
Armo01	48	198	198	0	202	202	0	198	198	0
Armo02	0	0	0	0	0	0	0	126	126	0
Armo03	4	9	9	0	23	23	0	11	11	0
Am-AG-1	3	6	6	0	8	6	2	7	7	0
Am-AG-10	1	1	1	0	1	1	0	3	1	2
Am-AG-10	1	1	1	0	1	1	0	3	1	2
Am-AG-4B	3	3	3	0	7	4	3	3	3	0
Am-AG-11	1	2	2	0	7	6	1	3	2	1
Am-CT-5	0	0	0	0	1	1	0	1	1	0
Am-ATC-3	81	785	785	0	787	787	0	791	791	0
Am-CT-2	122	654	654	0	664	664	0	659	659	0
Am-AG-2B	3	8	8	0	9	9	0	118	118	0
Am-ATC-2	1	3	3	0	4	4	0	15	15	0
