MSCB01	1	1	0	1	152	1	151	23	0	23
MSCB02	50	228	0	228	233	0	233	261	0	261
MSCB03	1	1	0	1	419	400	19	179	24	155
MSCB04	4	30	0	30	30	0	30	32	0	32
MSCB05	20	239	227	12	248	236	12	270	255	15
MSCB06	13	153	0	153	157	1	156	155	0	155
MSCB07	0	0	0	0	0	0	0	1	1	0
MSCB08	0	0	0	0	588	0	588	562	0	562
MSCB09	9	46	0	46	122	1	121	53	0	53
MSCB10	18	542	0	542	588	0	588	562	0	562
MSCB11	0	0	0	0	45	0	45	2210	2168	42
MSCB12	21	230	0	230	241	0	241	235	0	235
MSCB13	7	33	0	33	106	1	105	33	0	33
MSCB14	46	557	0	557	1134	0	1134	578	1	577
MSCB15	5	19	0	19	28	0	28	27	0	27
MSCB16	3	6	0	6	8	0	8	67	1	66
MSCB17	34	252	0	252	415	0	415	266	0	266
MSCB18	7	49	0	49	49	0	49	119	0	119
MSCB19	7	32	10	22	179	155	24	419	19	400
MSCB20	43	1512	0	1512	1546	4	1542	1515	0	1515
MSCB21	52	557	0	557	567	2	565	562	1	561
MSCB22	3	14	0	14	74	0	74	20	0	20
MSCB23	0	0	0	0	3	0	3	122	0	122
MSCB24	16	140	0	140	234	1	233	155	5	150
MSCB25	2	3	0	3	2210	42	2168	6	0	6
MSCB26	59	523	0	523	528	0	528	625	0	625
MSCB27	12	98	0	98	213	3	210	198	0	198
MSCB28	61	469	0	469	489	0	489	507	0	507
MSCB29	1	1	0	1	3	0	3	109	0	109
MSCB30	0	0	0	0	45	0	45	2210	2168	42
MSCB31	5	84	0	84	439	2	437	583	1	582
MSCB32	5	30	0	30	30	0	30	31	0	31
MSCB33	0	0	0	0	254	3	251	130	0	130
MSCB34	26	419	0	419	423	1	422	460	1	459
MSCB35	1	1	0	1	271	15	256	248	12	236
MSCB36	77	1767	0	1767	1776	0	1776	1778	1	1777
MSCB37	21	127	0	127	254	3	251	130	0	130
MSCB38	17	100	0	100	102	0	102	132	0	132
