MSCB01	21	375	375	0	1414	1413	1	887	887	0
MSCB02	72	1099	1099	0	1136	1135	1	1432	1431	1
MSCB03	7	30	0	30	1745	321	1424	1272	986	286
MSCB04	28	386	386	0	395	395	0	399	399	0
MSCB05	136	2303	99	2204	2336	100	2236	2619	108	2511
MSCB06	64	1121	1121	0	1166	1166	0	1142	1141	1
MSCB07	2	4	4	0	13	11	2	8	6	2
MSCB08	0	0	0	0	695	675	20	411	409	2
MSCB09	29	159	159	0	576	570	6	309	308	1
MSCB10	24	355	355	0	695	675	20	411	409	2
MSCB11	0	0	0	0	486	485	1	1997	583	1414
MSCB12	52	1400	1400	0	1406	1402	4	1405	1405	0
MSCB13	23	415	415	0	520	520	0	444	444	0
MSCB14	88	2246	2246	0	3663	3658	5	2294	2257	37
MSCB15	26	376	376	0	541	539	2	567	565	2
MSCB16	16	111	111	0	144	144	0	1529	1527	2
MSCB17	43	1218	1217	1	1221	1220	1	1222	1220	2
MSCB18	25	524	524	0	542	542	0	967	966	1
MSCB19	53	424	107	317	1272	286	986	1745	1424	321
MSCB20	58	2202	2202	0	2229	2229	0	2211	2209	2
MSCB21	98	2013	2013	0	2033	2033	0	2022	2022	0
MSCB22	56	1328	1328	0	1906	1901	5	1361	1361	0
MSCB23	4	22	22	0	53	51	2	566	564	2
MSCB24	77	1823	1823	0	1825	1825	0	1842	1842	0
MSCB25	16	166	166	0	1997	1414	583	178	178	0
MSCB26	88	2311	2311	0	2336	2334	2	2352	2351	1
MSCB27	60	1259	1259	0	1871	1869	2	2051	2051	0
MSCB28	206	1788	1787	1	1863	1861	2	2406	2405	1
MSCB29	7	10	10	0	131	129	2	1901	1900	1
MSCB30	1	44	44	0	486	485	1	1997	583	1414
MSCB31	2	59	59	0	483	481	2	740	740	0
MSCB32	17	157	157	0	157	157	0	162	161	1
MSCB33	0	0	0	0	1841	1840	1	1506	1505	1
MSCB34	57	2205	2205	0	2207	2206	1	2472	2472	0
MSCB35	3	3	2	1	2618	2509	109	2336	2236	100
MSCB36	153	3539	3539	0	3550	3549	1	3721	3714	7
MSCB37	127	1094	1094	0	1841	1840	1	1506	1505	1
MSCB38	70	1117	1117	0	1136	1132	4	1274	1274	0
