MSCB01	0	0	0	0	0	0	0	1	0	1
MSCB02	2	2	0	2	3	0	3	2	0	2
MSCB03	0	0	0	0	0	0	0	3	2	1
MSCB04	1	1	0	1	1	0	1	1	0	1
MSCB05	3	4	2	2	5	2	3	6	4	2
MSCB06	1	1	0	1	2	0	2	1	0	1
MSCB07	0	0	0	0	0	0	0	0	0	0
MSCB08	0	0	0	0	1	0	1	0	0	0
MSCB09	0	0	0	0	0	0	0	0	0	0
MSCB10	0	0	0	0	1	0	1	0	0	0
MSCB11	0	0	0	0	1	0	1	1	1	0
MSCB12	2	2	0	2	2	0	2	2	0	2
MSCB13	0	0	0	0	0	0	0	0	0	0
MSCB14	3	4	0	4	6	0	6	4	0	4
MSCB15	1	1	0	1	1	0	1	1	0	1
MSCB16	0	0	0	0	0	0	0	0	0	0
MSCB17	1	1	0	1	4	0	4	1	0	1
MSCB18	0	0	0	0	0	0	0	1	0	1
MSCB19	0	0	0	0	3	1	2	0	0	0
MSCB20	1	1	0	1	3	0	3	1	0	1
MSCB21	2	3	0	3	3	0	3	3	0	3
MSCB22	0	0	0	0	0	0	0	0	0	0
MSCB23	0	0	0	0	1	0	1	0	0	0
MSCB24	1	1	0	1	3	0	3	1	0	1
MSCB25	0	0	0	0	1	0	1	0	0	0
MSCB26	2	3	0	3	3	0	3	3	0	3
MSCB27	0	0	0	0	0	0	0	0	0	0
MSCB28	1	1	0	1	1	0	1	1	0	1
MSCB29	0	0	0	0	0	0	0	0	0	0
MSCB30	0	0	0	0	1	0	1	1	1	0
MSCB31	0	0	0	0	0	0	0	4	0	4
MSCB32	1	1	0	1	1	0	1	1	0	1
MSCB33	1	1	0	1	3	0	3	2	0	2
MSCB34	1	1	0	1	1	0	1	3	0	3
MSCB35	0	0	0	0	6	2	4	5	3	2
MSCB36	1	6	0	6	6	0	6	6	0	6
MSCB37	1	1	0	1	3	0	3	2	0	2
MSCB38	1	1	0	1	1	0	1	2	0	2
