MSCB01	1	1	1	0	512	512	0	244	244	0
MSCB02	5	50	50	0	104	104	0	347	347	0
MSCB03	3	83	0	83	194	3	191	134	34	100
MSCB04	0	0	0	0	0	0	0	0	0	0
MSCB05	42	410	0	410	462	2	460	893	6	887
MSCB06	6	62	62	0	82	82	0	116	116	0
MSCB07	0	0	0	0	0	0	0	0	0	0
MSCB08	0	0	0	0	236	236	0	11	11	0
MSCB09	4	4	4	0	47	47	0	45	45	0
MSCB10	2	4	4	0	236	236	0	11	11	0
MSCB11	0	0	0	0	283	283	0	348	317	31
MSCB12	11	339	339	0	349	349	0	341	341	0
MSCB13	3	4	4	0	36	36	0	9	9	0
MSCB14	30	674	674	0	754	754	0	676	676	0
MSCB15	5	12	12	0	44	44	0	37	37	0
MSCB16	3	38	38	0	48	48	0	73	73	0
MSCB17	7	122	122	0	167	167	0	122	122	0
MSCB18	4	183	183	0	204	204	0	204	204	0
MSCB19	2	6	6	0	134	100	34	194	191	3
MSCB20	6	115	115	0	285	285	0	124	124	0
MSCB21	2	4	4	0	4	4	0	4	4	0
MSCB22	2	2	2	0	67	65	2	41	41	0
MSCB23	4	4	4	0	122	122	0	180	180	0
MSCB24	43	1195	1195	0	1224	1223	1	1293	1292	1
MSCB25	0	0	0	0	348	31	317	72	72	0
MSCB26	10	129	129	0	274	273	1	186	186	0
MSCB27	5	8	8	0	469	467	2	572	571	1
MSCB28	38	274	274	0	285	285	0	431	431	0
MSCB29	0	0	0	0	1	1	0	296	296	0
MSCB30	20	40	40	0	283	283	0	348	317	31
MSCB31	0	0	0	0	315	315	0	74	74	0
MSCB32	0	0	0	0	0	0	0	0	0	0
MSCB33	0	0	0	0	315	315	0	125	125	0
MSCB34	21	259	259	0	292	292	0	521	521	0
MSCB35	2	2	2	0	893	887	6	462	460	2
MSCB36	28	570	570	0	602	602	0	618	618	0
MSCB37	7	36	36	0	315	315	0	125	125	0
MSCB38	13	57	57	0	99	99	0	405	405	0
